,Date,Region,Confirmed,Deaths,Recovered
13059,05/11/2020,Greece,2726,151,1374
13060,05/11/2020,Grenada,21,0,13
13061,05/11/2020,Guatemala,1114,26,111
13062,05/11/2020,Guinea,2146,11,714
13063,05/11/2020,Guinea-Bissau,761,3,26
13064,05/11/2020,Guyana,109,10,36
13065,05/11/2020,Haiti,209,16,17
13066,05/11/2020,Holy See,12,0,2
13067,05/11/2020,Honduras,2100,116,206
13068,05/11/2020,Hong Kong,1047,4,985
13069,05/11/2020,Hungary,3284,421,958
13070,05/11/2020,Iceland,1801,10,1773
13071,05/11/2020,India,70768,2294,22549
13072,05/11/2020,Indonesia,14265,991,2881
13073,05/11/2020,Iran,109286,6685,87422
13074,05/11/2020,Iraq,2818,110,1790
13075,05/11/2020,Ireland,23135,1467,17110
13076,05/11/2020,Israel,16506,258,11843
13077,05/11/2020,Italy,219814,30739,106587
13078,05/11/2020,Ivory Coast,1730,21,818
13079,05/11/2020,Jamaica,505,9,90
13080,05/11/2020,Japan,15847,633,8293
13081,05/11/2020,Jordan,562,9,390
13082,05/11/2020,Kazakhstan,5207,32,2074
13083,05/11/2020,Kenya,700,33,251
13084,05/11/2020,Kosovo,884,28,655
13085,05/11/2020,Kuwait,9286,65,2907
13086,05/11/2020,Kyrgyzstan,1016,12,688
13087,05/11/2020,Laos,19,0,13
13088,05/11/2020,Latvia,946,18,464
13089,05/11/2020,Lebanon,859,26,234
13090,05/11/2020,Liberia,211,20,85
13091,05/11/2020,Libya,64,3,28
13092,05/11/2020,Liechtenstein,82,1,55
13093,05/11/2020,Lithuania,1485,50,833
13094,05/11/2020,Luxembourg,3888,101,3602
13095,05/11/2020,MS Zaandam,9,2,0
13096,05/11/2020,Macau,45,0,42
13097,05/11/2020,Madagascar,186,0,101
13098,05/11/2020,Mainland China,82919,4633,78171
13099,05/11/2020,Malawi,57,3,24
13100,05/11/2020,Malaysia,6726,109,5113
13101,05/11/2020,Maldives,897,3,29
13102,05/11/2020,Mali,712,39,377
13103,05/11/2020,Malta,503,5,434
13104,05/11/2020,Mauritania,8,1,6
13105,05/11/2020,Mauritius,332,10,322
13106,05/11/2020,Mexico,36327,3573,23100
13107,05/11/2020,Moldova,4995,175,1980
13108,05/11/2020,Monaco,96,4,85
13109,05/11/2020,Mongolia,42,0,14
13110,05/11/2020,Montenegro,324,9,294
13111,05/11/2020,Morocco,6281,188,2811
13112,05/11/2020,Mozambique,103,0,34
13113,05/11/2020,Namibia,16,0,11
13114,05/11/2020,Nepal,134,0,33
13115,05/11/2020,Netherlands,42987,5475,149
13116,05/11/2020,New Zealand,1497,21,1398
13117,05/11/2020,Nicaragua,16,5,7
13118,05/11/2020,Niger,832,46,637
13119,05/11/2020,Nigeria,4641,150,902
13120,05/11/2020,North Macedonia,1664,91,1200
13121,05/11/2020,Norway,8132,224,32
13122,05/11/2020,Oman,3573,17,1250
13123,05/11/2020,Pakistan,32081,706,8555
13124,05/11/2020,Panama,8616,249,4687
13125,05/11/2020,Papua New Guinea,8,0,8
13126,05/11/2020,Paraguay,724,10,170
13127,05/11/2020,Peru,68822,1961,22406
13128,05/11/2020,Philippines,11086,726,1999
13129,05/11/2020,Poland,16326,811,5816
13130,05/11/2020,Portugal,27679,1144,2549
13131,05/11/2020,Qatar,23623,14,2840
13132,05/11/2020,Romania,15588,982,7245
13133,05/11/2020,Russia,221344,2009,39801
13134,05/11/2020,Rwanda,285,0,150
13135,05/11/2020,Saint Kitts and Nevis,15,0,14
13136,05/11/2020,Saint Lucia,18,0,17
13137,05/11/2020,Saint Vincent and the Grenadines,17,0,9
13138,05/11/2020,San Marino,628,41,130
13139,05/11/2020,Sao Tome and Principe,208,5,4
13140,05/11/2020,Saudi Arabia,41014,255,12737
13141,05/11/2020,Senegal,1886,19,715
13142,05/11/2020,Serbia,10176,218,3290
13143,05/11/2020,Seychelles,11,0,10
13144,05/11/2020,Sierra Leone,338,19,72
13145,05/11/2020,Singapore,23822,21,3225
13146,05/11/2020,Slovakia,1457,26,959
13147,05/11/2020,Slovenia,1460,102,256
13148,05/11/2020,Somalia,1089,52,121
13149,05/11/2020,South Africa,10652,206,4357
13150,05/11/2020,South Korea,10936,258,9670
13151,05/11/2020,South Sudan,156,0,2
13152,05/11/2020,Spain,227436,26744,137139
13153,05/11/2020,Sri Lanka,869,9,343
13154,05/11/2020,Sudan,1526,74,162
13155,05/11/2020,Suriname,10,1,9
13156,05/11/2020,Sweden,26670,3256,4971
13157,05/11/2020,Switzerland,30344,1845,26800
13158,05/11/2020,Syria,47,3,29
13159,05/11/2020,Taiwan,440,7,368
13160,05/11/2020,Tajikistan,661,21,0
13161,05/11/2020,Tanzania,509,21,183
13162,05/11/2020,Thailand,3015,56,2796
13163,05/11/2020,Timor-Leste,24,0,21
13164,05/11/2020,Togo,181,11,89
13165,05/11/2020,Trinidad and Tobago,116,8,107
13166,05/11/2020,Tunisia,1032,45,727
13167,05/11/2020,Turkey,139771,3841,95780
13168,05/11/2020,UK,224332,32141,1015
13169,05/11/2020,US,1347881,80682,232733
13170,05/11/2020,Uganda,121,0,55
13171,05/11/2020,Ukraine,15648,408,3288
13172,05/11/2020,United Arab Emirates,18878,201,5381
13173,05/11/2020,Uruguay,711,19,523
13174,05/11/2020,Uzbekistan,2486,10,1988
13175,05/11/2020,Venezuela,422,10,205
13176,05/11/2020,Vietnam,288,0,249
13177,05/11/2020,West Bank and Gaza,375,2,301
13178,05/11/2020,Western Sahara,6,0,6
13179,05/11/2020,Yemen,56,9,1
13180,05/11/2020,Zambia,267,7,117
13181,05/11/2020,Zimbabwe,36,4,9
13182,05/12/2020,Afghanistan,4963,127,610
13183,05/12/2020,Albania,876,31,682
13184,05/12/2020,Algeria,6067,515,2998
13185,05/12/2020,Andorra,758,48,568
13186,05/12/2020,Angola,45,2,13
13187,05/12/2020,Antigua and Barbuda,25,3,19
13188,05/12/2020,Argentina,6563,319,1862
13189,05/12/2020,Armenia,3538,47,1430
13190,05/12/2020,Australia,6980,98,6270
13191,05/12/2020,Austria,15961,623,14148
13192,05/12/2020,Azerbaijan,2693,33,1680
13193,05/12/2020,Bahamas,93,11,39
13194,05/12/2020,Bahrain,5531,9,2192
13195,05/12/2020,Bangladesh,16660,250,3147
13196,05/12/2020,Barbados,85,7,57
13197,05/12/2020,Belarus,24873,142,6974
13198,05/12/2020,Belgium,53779,8761,13732
13199,05/12/2020,Belize,18,2,16
13200,05/12/2020,Benin,327,2,76
13201,05/12/2020,Bhutan,11,0,5
13202,05/12/2020,Bolivia,2964,128,313
13203,05/12/2020,Bosnia and Herzegovina,2158,117,1168
13204,05/12/2020,Botswana,24,1,17
13205,05/12/2020,Brazil,178214,12461,72597
13206,05/12/2020,Brunei,141,1,134
13207,05/12/2020,Bulgaria,2023,95,476
13208,05/12/2020,Burkina Faso,766,51,588
13209,05/12/2020,Burma,180,6,76
13210,05/12/2020,Burundi,15,1,7
13211,05/12/2020,Cabo Verde,267,2,58
13212,05/12/2020,Cambodia,122,0,121
13213,05/12/2020,Cameroon,2689,125,1524
13214,05/12/2020,Canada,72419,5300,34055
13215,05/12/2020,Central African Republic,143,0,10
13216,05/12/2020,Chad,357,40,76
13217,05/12/2020,Chile,31721,335,14125
13218,05/12/2020,Colombia,12272,493,2971
13219,05/12/2020,Comoros,11,1,0
13220,05/12/2020,Congo (Brazzaville),333,11,53
13221,05/12/2020,Congo (Kinshasa),1102,44,146
13222,05/12/2020,Costa Rica,804,7,520
13223,05/12/2020,Croatia,2207,91,1808
13224,05/12/2020,Cuba,1804,78,1277
13225,05/12/2020,Cyprus,903,16,449
13226,05/12/2020,Czech Republic,8221,283,4889
13227,05/12/2020,Denmark,10789,527,8778
13228,05/12/2020,Diamond Princess,712,13,651
13229,05/12/2020,Djibouti,1256,3,886
13230,05/12/2020,Dominica,16,0,15
13231,05/12/2020,Dominican Republic,10900,402,3221
13232,05/12/2020,Ecuador,30419,2327,3433
13233,05/12/2020,Egypt,10093,544,2326
13234,05/12/2020,El Salvador,998,20,349
13235,05/12/2020,Equatorial Guinea,439,4,13
13236,05/12/2020,Eritrea,39,0,38
13237,05/12/2020,Estonia,1746,61,777
13238,05/12/2020,Eswatini,184,2,28
13239,05/12/2020,Ethiopia,261,5,106
13240,05/12/2020,Fiji,18,0,14
13241,05/12/2020,Finland,6003,275,4300
13242,05/12/2020,France,178349,26994,57898
13243,05/12/2020,Gabon,863,9,137
13244,05/12/2020,Gambia,22,1,10
13245,05/12/2020,Georgia,642,11,349
13246,05/12/2020,Germany,173171,7738,147200
13247,05/12/2020,Ghana,5127,22,494
13248,05/12/2020,Greece,2744,152,1374
13249,05/12/2020,Grenada,21,0,13
13250,05/12/2020,Guatemala,1199,27,120
13251,05/12/2020,Guinea,2298,11,816
13252,05/12/2020,Guinea-Bissau,820,3,26
13253,05/12/2020,Guyana,113,10,36
13254,05/12/2020,Haiti,219,18,17
13255,05/12/2020,Holy See,12,0,2
13256,05/12/2020,Honduras,2080,121,211
13257,05/12/2020,Hong Kong,1047,4,991
13258,05/12/2020,Hungary,3313,425,1007
13259,05/12/2020,Iceland,1801,10,1776
13260,05/12/2020,India,74292,2415,24420
13261,05/12/2020,Indonesia,14749,1007,3063
13262,05/12/2020,Iran,110767,6733,88357
13263,05/12/2020,Iraq,2913,112,1903
13264,05/12/2020,Ireland,23242,1488,17110
13265,05/12/2020,Israel,16529,260,12083
13266,05/12/2020,Italy,221216,30911,109039
13267,05/12/2020,Ivory Coast,1857,21,820
13268,05/12/2020,Jamaica,507,9,100
13269,05/12/2020,Japan,15968,657,8531
13270,05/12/2020,Jordan,576,9,390
13271,05/12/2020,Kazakhstan,5279,32,2223
13272,05/12/2020,Kenya,715,36,259
13273,05/12/2020,Kosovo,919,29,671
13274,05/12/2020,Kuwait,10277,75,3101
13275,05/12/2020,Kyrgyzstan,1037,12,709
13276,05/12/2020,Laos,19,0,13
13277,05/12/2020,Latvia,950,18,627
13278,05/12/2020,Lebanon,870,26,234
13279,05/12/2020,Liberia,211,20,85
13280,05/12/2020,Libya,64,3,28
13281,05/12/2020,Liechtenstein,82,1,55
13282,05/12/2020,Lithuania,1491,50,850
13283,05/12/2020,Luxembourg,3894,102,3610
13284,05/12/2020,MS Zaandam,9,2,0
13285,05/12/2020,Macau,45,0,42
13286,05/12/2020,Madagascar,186,0,101
13287,05/12/2020,Mainland China,82926,4633,78189
13288,05/12/2020,Malawi,57,3,24
13289,05/12/2020,Malaysia,6742,109,5223
13290,05/12/2020,Maldives,904,3,29
13291,05/12/2020,Mali,730,40,398
13292,05/12/2020,Malta,506,5,434
13293,05/12/2020,Mauritania,9,1,6
13294,05/12/2020,Mauritius,332,10,322
13295,05/12/2020,Mexico,38324,3926,25935
13296,05/12/2020,Moldova,5154,182,2069
13297,05/12/2020,Monaco,96,4,85
13298,05/12/2020,Mongolia,42,0,15
13299,05/12/2020,Montenegro,324,9,298
13300,05/12/2020,Morocco,6418,188,2991
13301,05/12/2020,Mozambique,104,0,34
13302,05/12/2020,Namibia,16,0,11
13303,05/12/2020,Nepal,217,0,33
13304,05/12/2020,Netherlands,43183,5529,149
13305,05/12/2020,New Zealand,1497,21,1402
13306,05/12/2020,Nicaragua,25,8,7
13307,05/12/2020,Niger,854,47,648
13308,05/12/2020,Nigeria,4787,158,959
13309,05/12/2020,North Macedonia,1674,92,1205
13310,05/12/2020,Norway,8157,228,32
13311,05/12/2020,Oman,3721,17,1250
13312,05/12/2020,Pakistan,34336,737,8812
13313,05/12/2020,Panama,8783,252,6021
13314,05/12/2020,Papua New Guinea,8,0,8
13315,05/12/2020,Paraguay,737,10,173
13316,05/12/2020,Peru,72059,2057,23324
13317,05/12/2020,Philippines,11350,751,2106
13318,05/12/2020,Poland,16921,839,6131
13319,05/12/2020,Portugal,27913,1163,3013
13320,05/12/2020,Qatar,25149,14,3019
13321,05/12/2020,Romania,15778,1002,7685
13322,05/12/2020,Russia,232243,2116,43512
13323,05/12/2020,Rwanda,286,0,153
13324,05/12/2020,Saint Kitts and Nevis,15,0,14
13325,05/12/2020,Saint Lucia,18,0,17
13326,05/12/2020,Saint Vincent and the Grenadines,17,0,12
13327,05/12/2020,San Marino,638,41,161
13328,05/12/2020,Sao Tome and Principe,208,5,4
13329,05/12/2020,Saudi Arabia,42925,264,15257
13330,05/12/2020,Senegal,1995,19,742
13331,05/12/2020,Serbia,10243,220,3600
13332,05/12/2020,Seychelles,11,0,10
13333,05/12/2020,Sierra Leone,338,19,72
13334,05/12/2020,Singapore,24671,21,3851
13335,05/12/2020,Slovakia,1465,27,983
13336,05/12/2020,Slovenia,1461,102,259
13337,05/12/2020,Somalia,1170,52,126
13338,05/12/2020,South Africa,11350,206,4357
13339,05/12/2020,South Korea,10962,259,9695
13340,05/12/2020,South Sudan,194,0,2
13341,05/12/2020,Spain,228030,26920,138980
13342,05/12/2020,Sri Lanka,889,9,366
13343,05/12/2020,Sudan,1661,80,173
13344,05/12/2020,Suriname,10,1,9
13345,05/12/2020,Sweden,27272,3313,4971
13346,05/12/2020,Switzerland,30380,1867,26800
13347,05/12/2020,Syria,47,3,29
13348,05/12/2020,Taiwan,440,7,372
13349,05/12/2020,Tajikistan,729,21,0
13350,05/12/2020,Tanzania,509,21,183
13351,05/12/2020,Thailand,3017,56,2798
13352,05/12/2020,Timor-Leste,24,0,21
13353,05/12/2020,Togo,199,11,92
13354,05/12/2020,Trinidad and Tobago,116,8,107
13355,05/12/2020,Tunisia,1032,45,740
13356,05/12/2020,Turkey,141475,3894,98889
13357,05/12/2020,UK,227741,32769,1023
13358,05/12/2020,US,1369574,82376,230287
13359,05/12/2020,Uganda,129,0,55
13360,05/12/2020,Ukraine,16023,425,3373
13361,05/12/2020,United Arab Emirates,19661,203,6012
13362,05/12/2020,Uruguay,717,19,532
13363,05/12/2020,Uzbekistan,2519,10,2010
13364,05/12/2020,Venezuela,423,10,220
13365,05/12/2020,Vietnam,288,0,252
13366,05/12/2020,West Bank and Gaza,375,2,308
13367,05/12/2020,Western Sahara,6,0,6
13368,05/12/2020,Yemen,65,10,1
13369,05/12/2020,Zambia,441,7,117
13370,05/12/2020,Zimbabwe,36,4,9
13371,05/13/2020,Afghanistan,5226,132,648
13372,05/13/2020,Albania,880,31,688
13373,05/13/2020,Algeria,6253,522,3058
13374,05/13/2020,Andorra,760,49,576
13375,05/13/2020,Angola,45,2,14
13376,05/13/2020,Antigua and Barbuda,25,3,19
13377,05/13/2020,Argentina,6879,329,2266
13378,05/13/2020,Armenia,3718,48,1500
13379,05/13/2020,Australia,6989,98,6297
13380,05/13/2020,Austria,15997,624,14304
13381,05/13/2020,Azerbaijan,2758,35,1789
13382,05/13/2020,Bahamas,94,11,41
13383,05/13/2020,Bahrain,5816,10,2205
13384,05/13/2020,Bangladesh,17822,269,3361
13385,05/13/2020,Barbados,85,7,65
13386,05/13/2020,Belarus,25825,146,7711
13387,05/13/2020,Belgium,53981,8843,13937
13388,05/13/2020,Belize,18,2,16
13389,05/13/2020,Benin,327,2,83
13390,05/13/2020,Bhutan,15,0,5
13391,05/13/2020,Bolivia,3148,142,339
13392,05/13/2020,Bosnia and Herzegovina,2181,120,1228
13393,05/13/2020,Botswana,24,1,17
13394,05/13/2020,Brazil,190137,13240,78424
13395,05/13/2020,Brunei,141,1,134
13396,05/13/2020,Bulgaria,2069,96,499
13397,05/13/2020,Burkina Faso,773,51,592
13398,05/13/2020,Burma,181,6,79
13399,05/13/2020,Burundi,15,1,7
13400,05/13/2020,Cabo Verde,289,2,61
13401,05/13/2020,Cambodia,122,0,121
13402,05/13/2020,Cameroon,2800,136,1543
13403,05/13/2020,Canada,73568,5425,35177
13404,05/13/2020,Central African Republic,143,0,10
13405,05/13/2020,Chad,372,42,78
13406,05/13/2020,Chile,34381,346,14865
13407,05/13/2020,Colombia,12930,509,3133
13408,05/13/2020,Comoros,11,1,0
13409,05/13/2020,Congo (Brazzaville),333,11,53
13410,05/13/2020,Congo (Kinshasa),1169,50,148
13411,05/13/2020,Costa Rica,815,8,527
13412,05/13/2020,Croatia,2213,94,1834
13413,05/13/2020,Cuba,1810,79,1326
13414,05/13/2020,Cyprus,905,17,449
13415,05/13/2020,Czech Republic,8269,290,5047
13416,05/13/2020,Denmark,10865,533,8861
13417,05/13/2020,Diamond Princess,712,13,651
13418,05/13/2020,Djibouti,1268,3,900
13419,05/13/2020,Dominica,16,0,15
13420,05/13/2020,Dominican Republic,11196,409,3221
13421,05/13/2020,Ecuador,30486,2334,3433
13422,05/13/2020,Egypt,10431,556,2486
13423,05/13/2020,El Salvador,1037,20,374
13424,05/13/2020,Equatorial Guinea,522,6,13
13425,05/13/2020,Eritrea,39,0,38
13426,05/13/2020,Estonia,1751,61,777
13427,05/13/2020,Eswatini,187,2,48
13428,05/13/2020,Ethiopia,263,5,108
13429,05/13/2020,Fiji,18,0,14
13430,05/13/2020,Finland,6054,284,4300
13431,05/13/2020,France,178184,27077,58786
13432,05/13/2020,Gabon,1004,9,152
13433,05/13/2020,Gambia,23,1,10
13434,05/13/2020,Georgia,647,11,372
13435,05/13/2020,Germany,174098,7861,148700
13436,05/13/2020,Ghana,5408,24,514
13437,05/13/2020,Greece,2760,155,1374
13438,05/13/2020,Grenada,21,0,13
13439,05/13/2020,Guatemala,1342,29,121
13440,05/13/2020,Guinea,2374,14,856
13441,05/13/2020,Guinea-Bissau,836,3,26
13442,05/13/2020,Guyana,113,10,41
13443,05/13/2020,Haiti,234,18,17
13444,05/13/2020,Holy See,12,0,2
13445,05/13/2020,Honduras,2255,123,237
13446,05/13/2020,Hong Kong,1050,4,1008
13447,05/13/2020,Hungary,3341,430,1102
13448,05/13/2020,Iceland,1802,10,1780
13449,05/13/2020,India,78055,2551,26400
13450,05/13/2020,Indonesia,15438,1028,3287
13451,05/13/2020,Iran,112725,6783,89428
13452,05/13/2020,Iraq,3032,115,1966
13453,05/13/2020,Ireland,23401,1497,19470
13454,05/13/2020,Israel,16548,264,12232
13455,05/13/2020,Italy,222104,31106,112541
13456,05/13/2020,Ivory Coast,1912,24,902
13457,05/13/2020,Jamaica,509,9,113
13458,05/13/2020,Japan,16049,678,8920
13459,05/13/2020,Jordan,582,9,392
13460,05/13/2020,Kazakhstan,5417,32,2408
13461,05/13/2020,Kenya,737,40,281
13462,05/13/2020,Kosovo,919,29,671
13463,05/13/2020,Kuwait,11028,82,3263
13464,05/13/2020,Kyrgyzstan,1044,12,726
13465,05/13/2020,Laos,19,0,14
13466,05/13/2020,Latvia,951,19,627
13467,05/13/2020,Lebanon,878,26,236
13468,05/13/2020,Lesotho,1,0,0
13469,05/13/2020,Liberia,213,20,101
13470,05/13/2020,Libya,64,3,28
13471,05/13/2020,Liechtenstein,82,1,55
13472,05/13/2020,Lithuania,1505,54,908
13473,05/13/2020,Luxembourg,3904,103,3629
13474,05/13/2020,MS Zaandam,9,2,0
13475,05/13/2020,Macau,45,0,43
13476,05/13/2020,Madagascar,212,0,107
13477,05/13/2020,Mainland China,82929,4633,78195
13478,05/13/2020,Malawi,63,3,24
13479,05/13/2020,Malaysia,6779,111,5281
13480,05/13/2020,Maldives,955,4,40
13481,05/13/2020,Mali,758,44,412
13482,05/13/2020,Malta,508,6,436
13483,05/13/2020,Mauritania,15,2,6
13484,05/13/2020,Mauritius,332,10,322
13485,05/13/2020,Mexico,40186,4220,26990
13486,05/13/2020,Moldova,5406,185,2176
13487,05/13/2020,Monaco,96,4,87
13488,05/13/2020,Mongolia,42,0,15
13489,05/13/2020,Montenegro,324,9,307
13490,05/13/2020,Morocco,6512,188,3131
13491,05/13/2020,Mozambique,104,0,34
13492,05/13/2020,Namibia,16,0,11
13493,05/13/2020,Nepal,250,0,35
13494,05/13/2020,Netherlands,43410,5581,157
13495,05/13/2020,New Zealand,1497,21,1411
13496,05/13/2020,Nicaragua,25,8,7
13497,05/13/2020,Niger,860,49,658
13498,05/13/2020,Nigeria,4971,164,1070
13499,05/13/2020,North Macedonia,1694,95,1229
13500,05/13/2020,Norway,8175,229,32
13501,05/13/2020,Oman,4019,17,1289
13502,05/13/2020,Pakistan,35298,761,8899
13503,05/13/2020,Panama,8944,256,6067
13504,05/13/2020,Papua New Guinea,8,0,8
13505,05/13/2020,Paraguay,740,11,182
13506,05/13/2020,Peru,76306,2169,24324
13507,05/13/2020,Philippines,11618,772,2251
13508,05/13/2020,Poland,17204,861,6410
13509,05/13/2020,Portugal,28132,1175,3182
13510,05/13/2020,Qatar,26539,14,3143
13511,05/13/2020,Romania,16002,1036,7961
13512,05/13/2020,Russia,242271,2212,48003
13513,05/13/2020,Rwanda,287,0,164
13514,05/13/2020,Saint Kitts and Nevis,15,0,14
13515,05/13/2020,Saint Lucia,18,0,18
13516,05/13/2020,Saint Vincent and the Grenadines,17,0,12
13517,05/13/2020,San Marino,643,41,161
13518,05/13/2020,Sao Tome and Principe,220,6,4
13519,05/13/2020,Saudi Arabia,44830,273,17622
13520,05/13/2020,Senegal,2105,21,782
13521,05/13/2020,Serbia,10295,222,3824
13522,05/13/2020,Seychelles,11,0,10
13523,05/13/2020,Sierra Leone,387,26,97
13524,05/13/2020,Singapore,25346,21,4809
13525,05/13/2020,Slovakia,1469,27,1060
13526,05/13/2020,Slovenia,1463,103,260
13527,05/13/2020,Somalia,1219,52,130
13528,05/13/2020,South Africa,12074,219,4745
13529,05/13/2020,South Korea,10991,260,9762
13530,05/13/2020,South Sudan,203,0,2
13531,05/13/2020,Spain,228691,27104,140823
13532,05/13/2020,Sri Lanka,915,9,382
13533,05/13/2020,Sudan,1818,90,198
13534,05/13/2020,Suriname,10,1,9
13535,05/13/2020,Sweden,27909,3460,4971
13536,05/13/2020,Switzerland,30413,1870,27100
13537,05/13/2020,Syria,48,3,29
13538,05/13/2020,Taiwan,440,7,375
13539,05/13/2020,Tajikistan,801,23,0
13540,05/13/2020,Tanzania,509,21,183
13541,05/13/2020,Thailand,3017,56,2844
13542,05/13/2020,Timor-Leste,24,0,21
13543,05/13/2020,Togo,219,11,96
13544,05/13/2020,Trinidad and Tobago,116,8,107
13545,05/13/2020,Tunisia,1032,45,759
13546,05/13/2020,Turkey,143114,3952,101715
13547,05/13/2020,UK,230985,33264,1032
13548,05/13/2020,US,1390406,84119,243430
13549,05/13/2020,Uganda,139,0,55
13550,05/13/2020,Ukraine,16425,439,3716
13551,05/13/2020,United Arab Emirates,20386,206,6523
13552,05/13/2020,Uruguay,719,19,545
13553,05/13/2020,Uzbekistan,2612,11,2076
13554,05/13/2020,Venezuela,423,10,220
13555,05/13/2020,Vietnam,288,0,252
13556,05/13/2020,West Bank and Gaza,375,2,310
13557,05/13/2020,Western Sahara,6,0,6
13558,05/13/2020,Yemen,70,12,1
13559,05/13/2020,Zambia,446,7,124
13560,05/13/2020,Zimbabwe,37,4,12
13561,05/14/2020,Afghanistan,5639,136,691
13562,05/14/2020,Albania,898,31,694
13563,05/14/2020,Algeria,6442,529,3158
13564,05/14/2020,Andorra,761,49,596
13565,05/14/2020,Angola,48,2,14
13566,05/14/2020,Antigua and Barbuda,25,3,19
13567,05/14/2020,Argentina,7134,353,2385
13568,05/14/2020,Armenia,3860,49,1572
13569,05/14/2020,Australia,7019,98,6334
13570,05/14/2020,Austria,16058,626,14405
13571,05/14/2020,Azerbaijan,2879,35,1833
13572,05/14/2020,Bahamas,96,11,41
13573,05/14/2020,Bahrain,6198,10,2353
13574,05/14/2020,Bangladesh,18863,283,3361
13575,05/14/2020,Barbados,85,7,65
13576,05/14/2020,Belarus,26772,151,8168
13577,05/14/2020,Belgium,54288,8903,14111
13578,05/14/2020,Belize,18,2,16
13579,05/14/2020,Benin,339,2,83
13580,05/14/2020,Bhutan,20,0,5
13581,05/14/2020,Bolivia,3372,152,356
13582,05/14/2020,Bosnia and Herzegovina,2218,122,1272
13583,05/14/2020,Botswana,24,1,17
13584,05/14/2020,Brazil,203165,13999,79479
13585,05/14/2020,Brunei,141,1,134
13586,05/14/2020,Bulgaria,2100,99,531
13587,05/14/2020,Burkina Faso,773,51,592
13588,05/14/2020,Burma,181,6,84
13589,05/14/2020,Burundi,15,1,7
13590,05/14/2020,Cabo Verde,315,2,67
13591,05/14/2020,Cambodia,122,0,121
13592,05/14/2020,Cameroon,2954,139,1553
13593,05/14/2020,Canada,74781,5592,36104
